perturbation,detectable,identifiable,jointly_evaluable,separation,spread
"DERA",False,False,False,-3464.18,9367.03
"DHRS7B",False,False,False,577.916,16260.2
"DHX30",False,False,False,948.498,8738.97
"DIO2",False,False,False,1139.67,23982.1
"DIS3",False,False,False,2566.22,16367.8
"DISC1",False,False,False,1028.36,16883.8
"DLAT",False,False,False,2536.48,12864.7
"DLGAP1",False,False,False,-3069.55,10115.6
"DLL4",False,False,False,206.497,23031.3
"DLX1",False,False,False,910.502,15961.3
"DMC1",False,False,False,4253.17,27095.8
"DNAAF8",False,False,False,3213.53,24013.8
"DNAJA4",False,False,False,-3765.15,8111.01
"DNAJC13",False,False,False,2322.08,13079.4
"DNAJC3",False,False,False,4279.66,22227.4
"DNAJC7",True,False,False,738.077,13569.9
"DNMT3B",False,False,False,1985.59,19537.9
"DPF3",False,False,False,-1001.25,8554.63
"DPH1",False,False,False,-2021.78,6607.51
"DPPA3",False,False,False,1124.7,13113.9
"DPT",False,False,False,638.027,8309.23
"DPY19L1",False,False,False,925.301,17257.1
"DRAM2",False,False,False,-193.833,10623.3
"DSCAML1",False,False,False,2456.57,15664.7
"DTHD1",False,False,False,-2467.24,10848.9
"DTX4",False,False,False,6858.49,39284.5
"DUSP2",False,False,False,4669.22,11566.6
"DUSP23",False,False,False,-160.532,17048.5
"DUSP5",False,False,False,6342.42,12577.3
"DUSP6",False,False,False,-1782.19,6889.72
"DZIP3",False,False,False,2530.82,10574.4
"E2F6",False,False,False,10533.5,40679.4
"EAPP",False,False,False,3097.99,21719.6
"EBF3",False,False,False,1576.83,34767.7
"EBP",False,False,False,3771.29,19939.1
"EEF1AKMT3",False,False,False,4479.64,25328.9
"EEF2",False,False,False,5060.19,27878.1
"EFCAB5",False,False,False,3100.7,19277.2
"EFHB",False,False,False,1890.78,19458.5
"EHD1",False,False,False,1295.71,18100.4
"EHMT2",False,False,False,727.496,14349
"EID2",False,False,False,-1578.95,10626.8
"EIF3K",False,False,False,1309.1,15591.7
"EIF4A2",False,False,False,1749.53,20228.6
"EIF4E2",False,False,False,-2151.83,10498.4
"EIF5B",False,False,False,2868.46,20762
"ELANE",False,False,False,-1130.6,9826.93
"ELK4",False,False,False,1248.39,9173.15
"ELOF1",False,False,False,3036.27,16201.7
"EMB",False,False,False,-1869.57,10083.2
"EMC3",False,False,False,2883.47,20630.2
"EME1",False,False,False,8367.78,16475.9
"ENTPD8",False,False,False,-211.964,17763.7
"EOLA2",False,False,False,4439.3,19552.2
"EPB41",False,False,False,1380.32,13869.3
"EPB41L4A",False,False,False,1972.74,20554.3
"EPB41L4B",False,False,False,3469.98,15875.4
"EPM2A",False,False,False,1227.65,19109.8
"EPM2AIP1",False,False,False,2447.66,23674.2
"EPN2",False,False,False,1794.47,8748.76
"EPO",False,False,False,554.267,22953
"EPPIN",False,False,False,3266.69,22085.9
"ERAL1",False,False,False,4691.53,15409.2
"ERCC6",False,False,False,3594.61,28097.7
"ERO1B",False,False,False,-2965.13,5871.58
"ESPNL",False,False,False,-2422.62,6431.77
"ETS2",False,False,False,1559.92,11022.5
"EVA1C",False,False,False,3372.09,24093.8
"EVC",False,False,False,-1459.91,9623.12
"EVL",False,False,False,207.988,12784.1
"EXOC3L2",False,False,False,-1725.48,7603.73
"EXOG",False,False,False,1440.5,18574.8
"EXOSC1",False,False,False,1150.96,11682.5
"EYA1",False,False,False,-562.773,8192.67
"EYS",False,False,False,-2207.05,15065.4
"F2RL1",False,False,False,3865.19,16349
"F8A1",False,False,False,-1115,9973.79
"FAAP20",False,False,False,1474.17,9886.94
"FAAP24",False,False,False,1147.71,10172.1
"FABP1",False,False,False,7376.69,25387.3
"FABP5",False,False,False,1052.47,26068.6
"FAHD2A",False,False,False,-296.707,15548.9
"FAM117A",False,False,False,2431.66,22190.6
"FAM120A",False,False,False,3348.76,17568.4
"FAM120C",False,False,False,3902.52,23097.9
"FAM131B",False,False,False,2501.33,16804.2
"FAM151B",False,False,False,3350.25,21781.3
"FAM171A1",False,False,False,-872.318,12823
"FAM184A",False,False,False,1624.32,20954.1
"FAM199X",False,False,False,3035.06,13256.4
"FAM217A",False,False,False,1461.37,21118.5
"FAM217B",False,False,False,-527.933,15380.9
"FAM222A",False,False,False,9900.5,20886.7
"FAM241A",False,False,False,3745.8,10336.6
"FAM24A",False,False,False,325.959,9549.97
"FAM81A",False,False,False,1799.68,14362.8
"FAM83G",False,False,False,771.691,15301.4
"FAM8A1",False,False,False,17.691,8928.58
"FANCA",False,False,False,138.999,16161.9
"FARS2",False,False,False,-2011.98,16791.8
"FBXL14",False,False,False,2822.35,19849.6
"FBXL6",False,False,False,4625.93,21527.3
"FBXL8",False,False,False,6099.5,17104.8
"FBXO11",False,False,False,-794.769,14113.8
"FBXO31",False,False,False,-102.425,20668.1
"FBXO8",False,False,False,544.665,13978.2
"FBXO9",False,False,False,4560.35,27463.3
"FCER1A",False,False,False,3509.7,17837
"FCER1G",False,False,False,-2062.55,10103.3
"FCN2",False,False,False,1555.47,19122.9
"FCRL3",False,False,False,762.39,12000.8
"FDCSP",False,False,False,974.881,17833.6
"FEM1C",False,False,False,1500.15,16292.4
"FGF2",False,False,False,-941.412,11126.1
"FGF3",False,False,False,3599.81,28181.2
"FGGY",False,False,False,-176.52,10639.1
"FITM2",False,False,False,-1188.65,6467.36
"FKBP15",False,False,False,4595.06,19007.8
"FKBP9",False,False,False,2466.53,17499
"FLG2",False,False,False,1111.42,13690.2
"FLOT1",False,False,False,4397.15,23433.7
"FLT1",False,False,False,2653.08,25415.4
"FLVCR1",False,False,False,5787.63,18833.9
"FMN2",False,False,False,2737.51,22789.3
"FMO5",False,False,False,1303.46,17329.7
"FN3K",False,False,False,156.513,10262.2
"FNIP1",False,False,False,-991.011,18896
"FOXD1",False,False,False,4575.75,15691.9
"FOXJ1",False,False,False,1591.03,15105.2
"FOXO1",False,False,False,-1960.67,7453.02
"FRK",False,False,False,-3336.31,8206.74
"FSTL5",False,False,False,2661.35,10355.2
"FTCD",False,False,False,3383.51,21646.3
"FUT2",False,False,False,-2724.16,6658.71
"FUZ",False,False,False,4694.98,21495.9
"FXR1",False,False,False,3974.11,16821.2
"FZD5",False,False,False,994.366,14810.2
"G0S2",False,False,False,-1120.44,8452.11
"GABRA2",False,False,False,4272.87,36214.4
"GADD45GIP1",False,False,False,3806.92,14435.1
"GAPDH",False,False,False,4438.78,18319.9
"GAREM2",False,False,False,5139.36,29402.5
"GAS1",True,False,False,6392.7,24650.4
"GASK1B",False,False,False,-1665.21,12621.9
"GATA4",False,False,False,108.376,18909.7
"GATB",False,False,False,-2922.47,1789.74
"GBP5",False,False,False,6032.08,28466.9
"GC",False,False,False,2222.7,20974.9
"GCM1",False,False,False,-1513.1,13117.6
"GCNT1",False,False,False,3812.1,14003.2
"GCNT7",False,False,False,-133.869,12865.7
"GDF5",False,False,False,2224.12,20836.5
"GDI1",True,False,False,790.531,11336.5
"GFM1",False,False,False,-477.654,8614.34
"GGA1",False,False,False,2323.45,15569.9
"GGA3",False,False,False,-2282.19,8729.33
"GGH",False,False,False,667.259,8383.49
"GIGYF1",False,False,False,987.15,18127.5
"GJA3",False,False,False,4472.59,15677.6
"GJB5",False,False,False,-2047.11,9327.89
"GJD3",False,False,False,-474.762,15417.5
"GLI3",False,False,False,-179.968,11393.8
"GLI4",False,False,False,2596.31,19837.9
"GLRX2",False,False,False,-1370.63,8181.9
"GLRX3",False,False,False,4368.2,22341.4
"GLUL",False,False,False,3924,11273.3
"GLYATL3",False,False,False,1631.89,24676.6
"GMCL1",False,False,False,3014.35,20492.3
"GNB4",False,False,False,6351.13,26373.9
"GPBP1",False,False,False,3675.05,19016.9
"GPHN",False,False,False,2278.67,14374.9
"GPM6A",False,False,False,-2627.01,6121.76
"GPR108",False,False,False,-658.807,22635.9
"GPR151",False,False,False,2132.6,12347.5
"GPR182",False,False,False,-454.868,14766
"GPR21",False,False,False,2680.08,12560.4
"GPR6",False,False,False,-20.7179,16245.2
"GPRASP2",False,False,False,6377.31,41534.4
"GPSM3",False,False,False,-358.698,12372.6
"GRAMD1B",False,False,False,369.257,14877.8
"GRAP2",False,False,False,4816.86,13752.9
"GRB2",False,False,False,-1623.53,13401.4
"GRID2IP",False,False,False,1165.25,19598.2
"GRIP1",False,False,False,-269.033,17482
"GRK1",False,False,False,1774.99,23403.8
"GRM1",False,False,False,3790.5,18397.6
"GRM4",False,False,False,2324.31,17451.3
"GSDMC",False,False,False,2521.3,17339.3
"GSTA5",False,False,False,-1644.93,8839.94
"GTF2A2",False,False,False,1807.81,18885
"GTF2I",False,False,False,395.448,15517.4
"GTSF1L",False,False,False,1508.21,37458.7
"GUCA1A",False,False,False,9116.8,41822.1
"GUCA2A",False,False,False,2765.24,20715.8
"GUCY2C",False,False,False,7456.16,17131.8
"GXYLT1",False,False,False,-899.429,12926.6
"GXYLT2",False,False,False,9330.88,50699.4
"GYS2",False,False,False,236.027,16662.4
"H2AC17",False,False,False,-583.387,19267.7
"H2AC8",False,False,False,2427.18,13906.8
"H2AZ1",False,False,False,6640.38,29709.8
"H3-3B",False,False,False,3208.58,13592.6
"H3-5",False,False,False,6519.47,24716.6
"H3C2",False,False,False,-2979.93,10880.9
"H4C12",False,False,False,2757.14,17886.5
"H4C9",False,False,False,561.48,17967.2
"HACE1",False,False,False,-1482.78,7281.62
"HAGHL",False,False,False,-3702.97,4994.04
"HAND1",False,False,False,-1764.16,13918.1
"HAPLN2",False,False,False,1061.16,16066.5
"HAPLN3",False,False,False,463.065,16249.7
"HAT1",False,False,False,-184.514,19862.7
"HAVCR1",False,False,False,370.953,17726.7
"HBZ",False,False,False,904.99,14682.1
"HCK",False,False,False,1569.83,24963.1
"HDAC9",False,False,False,1726.91,17648.1
"HECTD4",False,False,False,125.878,12211.6
"HECW1",False,False,False,1449.01,25404.7
"HELZ2",False,False,False,3036.18,14121.2
"HES7",False,False,False,6148.6,29524.6
"HESX1",False,False,False,1468.29,13606.8
"HHIP",False,False,False,6447.24,19594
"HHLA1",False,False,False,1450.43,22388.1
"HIGD1B",False,False,False,347.514,16008.6
"HIPK3",False,False,False,2664.03,24005.6
"HIPK4",False,False,False,-81.5692,9550.66
"HLA-DMB",False,False,False,4857.91,24915.5
"HLF",False,False,False,-297.991,17362.4
"HLTF",False,False,False,1286.57,20711.8
"HMG20B",False,False,False,579.663,8724.81
"HMGN2",False,False,False,2336.76,15111.2
"HMGN3",False,False,False,3663.07,23756.4
"HMX2",False,False,False,886.435,13587.6
"HMX3",False,False,False,-1059.94,11455
"HNF4G",False,False,False,-534.847,15360
"HNRNPA1L2",False,False,False,6336.37,31031.3
"HNRNPF",False,False,False,9746.29,52634.5
"HNRNPM",False,False,False,5654.56,26211.3
"HOMER1",False,False,False,2427.08,16302.2
"HPS3",False,False,False,-389.642,17713.4
"HPS6",False,False,False,-35.7588,15244.1
"HS3ST3B1",False,False,False,6420.54,29931.6
"HS6ST3",False,False,False,1681.47,10589.6
"HSD17B8",False,False,False,4070,28940.1
"HTR2A",False,False,False,570.131,16957.4
"HTR5A",False,False,False,-3500.96,11082.8
"HYAL2",False,False,False,4352.58,18788.9
"ID1",False,False,False,854.03,23261.2
"IER2",False,False,False,-3982.19,5591.47
"IER5L",False,False,False,3808.76,30913.5
"IFNG",False,False,False,4916.87,15054.1
"IFNL3",False,False,False,2565.02,18022.7
"IFT122",False,False,False,-410.762,9374.59
"IFT46",False,False,False,1421.08,12402.5
"IFT52",False,False,False,3970.36,19019.5
"IFT74",False,False,False,1351.47,26147.5
"IFT80",False,False,False,4587.56,19276.6
"IGF1R",False,False,False,2792.42,15378.3
"IGFBP1",False,False,False,-563.84,13116.6
"IGFL1",False,False,False,-615.162,20946
"IL12RB2",False,False,False,1183.92,18690
"IL16",False,False,False,1174.8,22006.4
"IL1A",False,False,False,-1636.16,13138.9
"IL20",False,False,False,6691.27,30572.7
"IL3",False,False,False,235.097,10785.5
"IL31RA",False,False,False,1688.24,26164.5
"IL33",False,False,False,2939.37,22480.1
"IL6R",False,False,False,6243.85,35623.3
"IL7",False,False,False,126.41,21212.8
"INPP5B",False,False,False,71.437,10088.7
"INPP5F",False,False,False,-761.607,17224.3
"INPP5J",False,False,False,4132.07,37663.4
"INS",False,False,False,-912.555,10901.4
"INSIG1",False,False,False,1597.33,14400
"INSYN2A",False,False,False,167.229,21372.4
"INTS10",False,False,False,-716.299,10871.2
"IQSEC1",False,False,False,-1234.75,16179.9
"IQSEC2",False,False,False,3615.6,16117
"IRF2BP2",False,False,False,-523.749,16364.3
"IRF5",False,False,False,7056.33,22502.6
"IRX1",False,False,False,4925.96,23501.9
"ITGA3",False,False,False,3155.45,30071.3
"ITIH5",False,False,False,4688.36,22448.2
"ITLN2",False,False,False,3367.79,17329.8
"ITM2A",False,False,False,-1734.45,9260.91
"ITPKA",False,False,False,2503.03,15295.6
"ITPKB",False,False,False,-1289.42,12058.1
"JAG2",False,False,False,-3769.07,7927.88
"JAKMIP3",False,False,False,998.753,20618.7
"JARID2",False,False,False,229.411,14837.1
"JMY",False,False,False,376.319,9458.66
"KANSL3",False,False,False,183.087,14738.1
"KAT2B",False,False,False,-906.798,13858.6
"KBTBD11",False,False,False,-71.3364,10033.6
"KBTBD4",False,False,False,-1344.32,8222.78
"KCNA10",False,False,False,4214.92,35540.9
"KCNA2",False,False,False,2127.58,25715.5
"KCNJ4",False,False,False,2530.15,30115.7
"KCNK10",False,False,False,-586.825,17543.6
"KCNMB2",False,False,False,2282.36,19361.7
"KCTD12",False,False,False,2696.27,18995.5
"KCTD19",False,False,False,58.5401,13348.2
"KCTD5",False,False,False,3670.74,23661.6
"KDM5D",False,False,False,-890.567,11839.2
"KDM6B",False,False,False,4931.12,9581.79
"KDSR",False,False,False,1803.53,15753.1
"KHDC4",False,False,False,5050.24,18880.6
"KIAA0232",False,False,False,6418.83,31798.9
"KIAA0319",False,False,False,1122.48,20155.9
"KIAA1143",False,False,False,698.293,14769.2
