perturbation,detectable,identifiable,jointly_evaluable,separation,spread
"vemurafenib|5.0",True,False,False,309.493,3167.72
"venetoclax|0.05",True,False,False,1540.34,6756.78
"venetoclax|0.5",True,False,False,1051.25,3863.13
"venetoclax|5.0",True,False,False,975.841,3162.85
"verapamil|0.05",True,False,False,110.496,2008.68
"verapamil|0.5",True,False,False,138.011,2246.09
"verapamil|5.0",False,False,False,357.638,2099.66
"verteporfin|0.05",True,False,False,487.274,2739.82
"verteporfin|0.5",True,False,False,615.02,3679.69
"verteporfin|5.0",True,False,False,582.049,3415.3
"vilanterol|0.05",False,False,False,1045.87,5601.8
"vilanterol|0.5",True,False,False,-35.72,2807.42
"vilanterol|5.0",False,False,False,-31.3748,1921.07
"vinblastine|0.05",True,False,False,400.383,2918.91
"vinblastine|0.5",True,False,False,430.008,753.191
"vinblastine|5.0",True,False,False,944.336,3574.52
"vincristine|0.05",True,False,False,631.034,5062.54
"vincristine|0.5",True,False,False,-306.916,904.319
"vincristine|5.0",True,False,False,-540,195.086
"vismodegib|0.05",True,False,False,115.258,999.58
"vismodegib|0.5",True,False,False,-137.211,1482.01
"vismodegib|5.0",True,False,False,850.564,4089.87
"vitamin k4|0.05",True,False,False,-31.6548,999.502
"vitamin k4|0.5",True,False,False,468.123,1836.53
"vitamin k4|5.0",True,False,False,506.412,2735.85
"volasertib|0.05",True,False,False,385.894,2200.09
"volasertib|0.5",True,False,False,400.706,973.652
"volasertib|5.0",True,False,False,146.021,2531.74
"voriconazole|0.05",True,False,False,511.383,2855.78
"voriconazole|0.5",True,False,False,-212.931,1084.29
"voriconazole|5.0",True,False,False,-221.927,875.986
"vortioxetine|0.05",True,False,False,-188.028,1016.31
"vortioxetine|0.5",True,False,False,37.3432,1880
"vortioxetine|5.0",True,False,False,-38.9432,2561.42
"xrk3f2|0.05",False,False,False,1274.39,6054.27
"xrk3f2|0.5",True,False,False,-324.557,927.162
"xrk3f2|5.0",False,False,False,151.354,1445.39
"zileuton|0.05",True,False,False,1076.98,3743.04
"zileuton|0.5",True,False,False,21.3695,1124.19
"zileuton|5.0",True,False,False,909.619,4373.09
"γ-oryzanol|0.05",False,False,False,-220.188,859.975
"γ-oryzanol|0.5",True,False,False,197.151,1376.5
"γ-oryzanol|5.0",True,False,False,314.576,1465.39
