perturbation,detectable,identifiable,jointly_evaluable,separation,spread
"DPP9",False,False,False,4429.11,16931.7
"DPPA2",False,False,False,3034.29,18624.9
"DPT",False,False,False,1078.67,13918.3
"DPY19L2",False,False,False,815.058,12669.3
"DROSHA",False,False,False,8389.01,23854.2
"DSG1",False,False,False,1452.16,6842.54
"DUSP15",False,False,False,755.653,15401.7
"DYRK3",False,False,False,1747.75,11238.9
"EARS2",False,False,False,2834.78,25898.7
"ECHDC1",False,False,False,1271.45,16615.3
"ECRG4",False,False,False,-3162.72,4971.11
"ECSCR",False,False,False,6163.75,32893.2
"EDEM2",False,False,False,6078.12,20049.8
"EEF1AKMT1",False,False,False,-1397.26,10843.1
"EEF2",False,False,False,-235.35,9026.79
"EFCAB11",False,False,False,129.684,8519.87
"EIF2AK3",False,False,False,-1238.55,9324.67
"EIF3D",False,False,False,5400.2,11490.1
"EIF4A2",False,False,False,-1633.4,9003.64
"ELAPOR1",False,False,False,7191.35,27884.4
"ELOF1",False,False,False,1804.61,9552.18
"ELOVL1",False,False,False,412.324,14002.2
"ELP6",False,False,False,6131.39,10737.8
"ELSPBP1",False,False,False,704.666,13357
"EMP3",False,False,False,1117.71,20011.2
"ENO2",False,False,False,3935.55,18765.8
"ENPP6",False,False,False,3743.29,13229.1
"ENSA",False,False,False,-153.541,11737.6
"ENTREP3",False,False,False,188.43,7064.1
"EPB41L1",False,False,False,-676.472,5245.52
"EPB41L4A",False,False,False,3663.14,25672.9
"EPHA7",False,False,False,-828.565,7845.92
"EPM2AIP1",False,False,False,-830.871,8122.23
"EPN3",False,False,False,2161.24,9979.23
"EPPIN",False,False,False,215.382,13039.2
"EPS8L1",False,False,False,398.062,11339.1
"EPS8L3",False,False,False,-967.848,9403.07
"ERH",False,False,False,-4.78887,5937.03
"ERI3",False,False,False,-22.7458,10400.6
"ERICH6",False,False,False,39.8278,11087.6
"ERP27",False,False,False,3091.42,16268.3
"ERVW-1",False,False,False,2315.57,13331.1
"ESPNL",False,False,False,-295.389,9092.18
"ETFB",False,False,False,-772.124,9050.09
"ETHE1",False,False,False,-1268.93,8345.37
"ETS2",False,False,False,1022.23,11638.4
"ETV1",False,False,False,-1706.28,6082.39
"ETV7",False,False,False,2771.66,6956.53
"EVC2",False,False,False,1685.84,11975.4
"EXD1",False,False,False,1200.99,11008.9
"EXO1",False,False,False,-1250.1,5599.56
"EXOSC10",False,False,False,4823.5,17474.4
"EXT2",False,False,False,-965.576,6484.54
"EYA1",False,False,False,868.036,9746.89
"F11",False,False,False,-702.313,4168.33
"F5",False,False,False,-1710.68,8073.56
"F9",False,False,False,6307.55,32609.4
"FAAH2",False,False,False,1659.03,21806.7
"FAM107B",False,False,False,-351.905,7649.38
"FAM117A",False,False,False,-1315.57,6178.68
"FAM131B",False,False,False,-903.734,14335.1
"FAM171A1",False,False,False,-536.942,7486.92
"FAM184A",False,False,False,-2802.92,5528.86
"FAM217A",False,False,False,2161.08,11709.5
"FAM228A",False,False,False,365.444,11665.3
"FAM24A",False,False,False,-294.425,9075.96
"FAM25EP",False,False,False,1374.19,14295
"FAM50B",False,False,False,-1478.33,3907.94
"FAM76B",False,False,False,-471.264,8564.66
"FAM98C",False,False,False,-2190.09,7561.18
"FANCF",False,False,False,102.736,8267.19
"FANCM",False,False,False,-791.917,12764.9
"FAR2",False,False,False,4928.76,27111.9
"FAT1",False,False,False,-3099.59,4474.93
"FAT3",False,False,False,1096.75,10932.1
"FBXL5",False,False,False,-443.979,10474.2
"FBXO44",False,False,False,-1935.77,6572.65
"FBXO45",False,False,False,-1088.39,8338.3
"FCGRT",False,False,False,1920.96,7772.65
"FCN2",False,False,False,-791.288,10272.6
"FCRL2",False,False,False,1566,11708.5
"FEM1C",False,False,False,-1305.61,9379.49
"FER",False,False,False,584.55,8321.27
"FER1L6",False,False,False,-2305.61,6331.58
"FERMT1",False,False,False,1348.13,23362.4
"FEZ1",False,False,False,-935.026,6571.6
"FFAR4",False,False,False,-2402.5,7384.99
"FGD3",False,False,False,-84.4261,6829.6
"FGD4",False,False,False,-1180.22,9399.44
"FGF11",False,False,False,2583.39,9872.85
"FGF2",False,False,False,3471.56,15934.4
"FIBCD1",False,False,False,1775.77,15752
"FKBP10",False,False,False,1730.36,15768
"FLG",False,False,False,-1538.19,7682.08
"FLRT1",False,False,False,-573.304,8809.8
"FLVCR1",False,False,False,-488.805,2850.9
"FMC1",False,False,False,-485.194,9015.57
"FN3K",False,False,False,693.413,12684.3
"FNDC4",False,False,False,685.1,12368.1
"FOXD4L1",False,False,False,-93.3903,10321.7
"FOXJ1",False,False,False,-1533.31,7332.92
"FOXJ3",False,False,False,3131,19739.4
"FRAT1",False,False,False,4931.22,23195
"FREM1",False,False,False,-1146.93,6029.14
"FRMD4A",False,False,False,3079.77,21087.4
"FRMD5",False,False,False,2494.13,10523.2
"FSD2",False,False,False,707.627,18872.8
"FSTL5",False,False,False,598.552,6113.02
"FTH1",False,False,False,206.341,8878.71
"FTMT",False,False,False,-547.363,4548.47
"FUBP3",False,False,False,3350.02,17876.7
"FUZ",False,False,False,-441.762,6871.5
"FXYD2",False,False,False,1965.27,14423.8
"FZD1",False,False,False,-877.881,8033.79
"FZD2",False,False,False,2842.68,21121.2
"G0S2",False,False,False,315.31,11531.3
"G2E3",False,False,False,-209.746,7949.4
"GABRP",False,False,False,549.14,18221.1
"GADD45A",False,False,False,447.293,8742.08
"GADD45GIP1",False,False,False,1548.23,14320.1
"GANC",False,False,False,1084.36,11429.7
"GAREM2",False,False,False,-1565.49,7664.47
"GARIN2",False,False,False,-216.463,11811.5
"GAS8",False,False,False,2961.76,20840.4
"GBA3",False,False,False,624.641,14340.4
"GBP4",False,False,False,357.42,9178.3
"GCH1",False,False,False,-596.132,16321
"GCNT7",False,False,False,-773.173,11110.5
"GCSAM",False,False,False,-1793.85,9381.2
"GDAP1",False,False,False,1753.08,14065
"GDPD3",False,False,False,3483.54,9442.74
"GEN1",False,False,False,644.967,11819.2
"GHDC",False,False,False,-237.987,11676.4
"GJB6",False,False,False,-426.47,9825.68
"GJC3",False,False,False,888.053,11208.7
"GJD4",False,False,False,1532.15,11603.7
"GLRX5",False,False,False,-1886.02,7025.26
"GLUL",False,False,False,-2000.2,5419.98
"GLYATL1",False,False,False,2492.82,15274.3
"GNAT1",False,False,False,891.849,15133.7
"GNG4",False,False,False,2028.17,23337
"GNMT",False,False,False,-2178.45,8801.14
"GOT1L1",False,False,False,1424.12,15167.7
"GPATCH2",False,False,False,-300.203,11100.4
"GPATCH3",False,False,False,-2669.66,5879.98
"GPBP1",False,False,False,-805.215,7949.43
"GPHA2",False,False,False,-734.865,10320.5
"GPHN",False,False,False,-1555.77,7361.54
"GPR137B",False,False,False,1363.99,14386.1
"GPR146",False,False,False,206.097,17753.4
"GPR19",False,False,False,-803.352,11979.3
"GPR21",False,False,False,-969.307,10953.8
"GPR31",False,False,False,2723.12,13030.9
"GPR33",False,False,False,-2426.83,9788.29
"GPR82",False,False,False,-194.466,12341.7
"GPR88",False,False,False,3340.65,16581.9
"GPT",False,False,False,-1236.87,6081.33
"GRAP",False,False,False,722.928,12394.5
"GRM4",False,False,False,-1250.54,10394.6
"GSAP",False,False,False,1738.52,16204.8
"GTF2E1",False,False,False,373.457,5772.89
"GTF2IRD1",False,False,False,-349.599,7999.1
"GTF3C2",False,False,False,2390.94,19868.3
"GUCY2C",False,False,False,2554.26,18550.5
"GUK1",False,False,False,-901.15,12664.8
"GYS2",False,False,False,4278.72,25833.2
"H2AC17",False,False,False,-2099.47,3446.2
"H2BC11",False,False,False,-2301.82,6651.42
"H3-5",False,False,False,173.554,8872.44
"H4C7",False,False,False,-1698.11,9085.86
"H6PD",False,False,False,1872.39,9410.4
"HABP4",False,False,False,4397.48,25214.9
"HADHA",False,False,False,2423.9,8706.87
"HAGHL",False,False,False,40.1983,11158.8
"HAND2",False,False,False,-1406.6,8723.6
"HAO2",False,False,False,-1833.73,7804.19
"HAPLN2",False,False,False,1464.52,8163.86
"HAS1",False,False,False,-2202.36,6011.48
"HBP1",False,False,False,777.287,8424.59
"HCK",False,False,False,-2109.97,10065.1
"HCN1",False,False,False,-732.789,7903.48
"HCRTR1",False,False,False,-2052.31,6510
"HDAC9",False,False,False,-1159.45,10011.2
"HDDC2",False,False,False,-419.846,10987.7
"HGFAC",False,False,False,-2034.95,9426.59
"HHAT",False,False,False,-57.3967,12372.7
"HHEX",False,False,False,3297.41,22555.2
"HIBCH",False,False,False,4531.83,27019.3
"HID1",False,False,False,-586.782,13020.7
"HIGD2A",False,False,False,6057.81,33512
"HINT2",False,False,False,-527.221,12490
