perturbation,detectable,identifiable,jointly_evaluable,separation,spread
"C14orf119",False,False,False,-91.0887,542.701
"C15orf40",False,False,False,-109.759,509.445
"C15orf62",True,False,False,-29.9314,1551.72
"C16orf86",False,False,False,371.206,2214.93
"C1GALT1",False,False,False,-49.4993,545.74
"C1GALT1C1",False,False,False,355.057,1442.5
"C1orf159",False,False,False,318.064,2831.87
"C1orf174",False,False,False,211.483,1081.82
"C1orf198",False,False,False,127.199,1137.61
"C1orf50",False,False,False,-174.163,444.653
"C1orf56",False,False,False,109.441,817.844
"C1orf74",True,False,False,204.098,2102.75
"C21orf58",False,False,False,453.784,1770.67
"C21orf91",False,False,False,352.486,890.534
"C22orf15",False,False,False,281.061,1573.39
"C2CD2L",False,False,False,-297.714,218.087
"C2CD4B",False,False,False,-110.57,585.995
"C2orf15",True,False,False,-206.006,431.803
"C3orf80",False,False,False,-145.416,660.444
"C4orf3",True,False,False,441.944,1588.66
"C5orf15",False,False,False,-106.298,540.542
"C6orf120",False,False,False,31.186,846.075
"C6orf136",True,False,False,-126.106,616.488
"C6orf226",False,False,False,-152.107,491.072
"C6orf47",False,False,False,10.3709,729.209
"C7orf50",False,False,False,156.075,1013.77
"C8orf33",False,False,False,-131.242,415.969
"CAAP1",False,False,False,-144.963,626.816
"CABLES1",True,False,False,82.9911,1417.39
"CACNG7",False,False,False,-57.3051,1114.28
"CACYBP",False,False,False,38.3449,920.216
"CADM4",False,False,False,6.33242,1284.95
"CALB1",True,False,False,-207.458,414.142
"CALCOCO2",True,False,False,-102.367,638.684
"CALML4",True,False,False,244.649,1856.51
"CALR",False,False,False,-31.2412,570.184
"CAMKK2",False,False,False,53.566,521.234
"CAMLG",True,False,False,332.284,1641.35
"CAPN15",False,False,False,-44.8231,634.902
"CAPN7",False,False,False,-53.2466,963.766
"CAPRIN1",False,False,False,-308.545,159.175
"CAPRIN2",True,False,False,97.1115,791.981
"CARD10",True,False,False,180.163,1261.45
"CARD11",False,False,False,-73.8947,739.287
"CARNMT1",False,False,False,257.911,2283.04
"CASKIN2",True,False,False,235.042,1894.91
"CASP2",False,False,False,276.722,1783.87
"CASP3",False,False,False,586.286,1783.33
"CASP9",False,False,False,-54.3655,423.947
"CASTOR1",False,False,False,-119.825,468.857
"CASTOR2",False,False,False,88.0346,1149.73
"CAVIN4",False,False,False,-36.7619,1465.09
"CBARP",False,False,False,273.919,1672.06
"CBLL2",False,False,False,5.02677,680.451
"CBR4",True,False,False,106.27,1216.72
"CBX4",False,False,False,-95.4693,266.182
"CBX5",False,False,False,-15.647,822.038
"CBX6",False,False,False,258.578,1693.1
"CBY3",True,False,False,-268.88,322.643
"CC2D1B",False,False,False,240.51,1274.24
"CCAR1",False,False,False,96.294,1143.73
"CCAR2",False,False,False,-130.82,583.143
"CCDC107",False,False,False,14.4408,1188.33
"CCDC112",True,False,False,-92.6662,753.027
"CCDC127",True,False,False,-68.5762,1329.38
"CCDC14",True,False,False,408.032,2668.53
"CCDC142",True,False,False,37.5228,872.411
"CCDC163",False,False,False,-271.595,306.095
"CCDC177",False,False,False,-132.304,489.077
"CCDC184",False,False,False,-55.2366,855.778
"CCDC24",True,False,False,-51.1888,548.59
"CCDC28A",False,False,False,-162.44,271.101
"CCDC34",False,False,False,-243.09,377.745
"CCDC51",False,False,False,61.0172,1793.91
"CCDC69",False,False,False,-66.5635,601.278
"CCDC71L",True,False,False,-3.73235,927.856
"CCDC74A",False,False,False,-200.723,328.617
"CCDC77",True,False,False,-36.9648,590.683
"CCDC8",False,False,False,338.64,1032.41
"CCDC85B",False,False,False,-194.443,440.67
"CCDC87",True,False,False,-217.852,459.595
"CCDC88A",False,False,False,110.463,1264.36
"CCDC96",True,False,False,-233.882,449.259
"CCDC97",False,False,False,-150.207,623.136
"CCER2",False,False,False,-319.694,256.75
"CCN1",True,False,False,-99.6055,409.438
"CCN2",False,False,False,89.0785,809.999
"CCN3",False,False,False,-134.099,822.382
"CCNB2",False,False,False,-82.274,778.406
"CCND1",False,False,False,-229.089,434.869
"CCND3",True,False,False,-213.684,474.139
"CCNE2",True,False,False,15.632,624.219
"CCNG2",True,False,False,-90.5081,538.854
"CCNJ",False,False,False,-230.629,334.684
"CCNJL",False,False,False,-56.9944,742.404
"CCNL1",False,False,False,-17.7396,618.694
"CCNL2",True,False,False,-140.961,690.152
"CCNT2",False,False,False,-107.756,574.701
"CCNYL1",False,False,False,4.40189,733.545
"CCNYL2",False,False,False,-169.617,618.769
"CD24",False,False,False,273.697,1349.78
"CD276",False,False,False,77.0163,838.018
"CD320",False,False,False,11.8733,1009.08
"CD47",True,False,False,-172.124,349.258
"CD68",False,False,False,-94.4115,675.303
"CD7",False,False,False,-33.2006,661.397
"CD81",False,False,False,204.315,1579.05
"CD83",False,False,False,191.64,1338.52
"CDC42EP3",False,False,False,397.544,1578.98
"CDCA7",False,False,False,1244.72,3246.2
"CDCA7L",False,False,False,-61.1536,691.896
"CDH24",True,False,False,-222.03,364.168
"CDH3",False,False,False,218.159,1110.65
"CDIP1",True,False,False,167.314,2053.76
"CDK3",True,False,False,-1.30735,816.604
"CDK5R1",True,False,False,-181.695,571.849
"CDK6",False,False,False,55.7286,1115.18
"CDKN2A",True,False,False,134.477,1023.23
