perturbation,detectable,identifiable,jointly_evaluable,separation,spread
"uridine|0.05",False,False,False,1741.8,5538.53
"uridine|0.5",False,False,False,2733.04,5855.97
"uridine|5.0",True,False,False,1525.3,5049.1
"valdecoxib|0.05",True,False,False,1381.26,4444.55
"valdecoxib|0.5",True,False,False,-202.578,2420.23
"valdecoxib|5.0",True,False,False,2543.8,9223.1
"vandetanib|0.05",True,False,False,1536.78,4789.67
"vandetanib|0.5",True,False,False,1554.24,8616.89
"vandetanib|5.0",True,False,False,1313.94,4840.73
"vemurafenib|0.05",False,False,False,2525.93,8892.64
"vemurafenib|0.5",False,False,False,3692.36,8192.47
"vemurafenib|5.0",False,False,False,346.044,4261.04
"venetoclax|0.05",True,False,False,343.295,4230.04
"venetoclax|0.5",True,False,False,5385.82,13994.3
"venetoclax|5.0",True,False,False,586.269,2903.21
"verapamil|0.05",True,False,False,157.61,3303.52
"verapamil|0.5",False,False,False,2107.32,7074.35
"verapamil|5.0",False,False,False,1222.81,4168.57
"verteporfin|0.05",True,False,False,535.313,2930.21
"verteporfin|0.5",False,False,False,1041.16,5488.92
"verteporfin|5.0",True,False,False,1233.46,5754.8
"vilanterol|0.05",True,False,False,114.906,2494.45
"vilanterol|0.5",True,False,False,312.083,3232.66
"vilanterol|5.0",False,False,False,916.318,5516.25
"vinblastine|0.05",True,False,False,348.154,3669.64
"vinblastine|0.5",True,False,False,1021.14,3466.73
"vinblastine|5.0",True,False,False,920.351,5646.59
"vincristine|0.05",True,False,False,1376.94,3937.97
"vincristine|0.5",True,False,False,-194.855,1923.72
"vincristine|5.0",True,False,False,-938.473,2003.44
"vismodegib|0.05",True,False,False,1845.36,5041.76
"vismodegib|0.5",True,False,False,1051.16,6461.15
"vismodegib|5.0",True,False,False,6814.89,20603.9
"vitamin k4|0.05",False,False,False,764.115,5264.84
"vitamin k4|0.5",True,False,False,1286.76,6396.16
"vitamin k4|5.0",True,False,False,2158.68,9281.63
"volasertib|0.05",True,False,False,1406.76,6394.18
"volasertib|0.5",True,False,False,10192.9,26960.6
"volasertib|5.0",True,False,False,16.2114,2644.93
"voriconazole|0.05",False,False,False,2431.86,9593.73
"voriconazole|0.5",True,False,False,-135.783,2161.14
"voriconazole|5.0",True,False,False,3189.45,14489.9
"vortioxetine|0.05",True,False,False,904.152,4268.22
"vortioxetine|0.5",True,False,False,578.414,2594.29
"vortioxetine|5.0",True,False,False,2419.74,5920.44
"xrk3f2|0.05",True,False,False,1195.99,3998.03
"xrk3f2|0.5",True,False,False,-589.099,1634.07
"xrk3f2|5.0",True,False,False,930.454,6531.95
"zileuton|0.05",False,False,False,3599.34,9590.8
"zileuton|0.5",True,False,False,846.694,3948.64
"zileuton|5.0",True,False,False,2496.31,6079.36
"γ-oryzanol|0.05",False,False,False,316.597,2328.49
"γ-oryzanol|0.5",True,False,False,6046.89,10307.6
"γ-oryzanol|5.0",False,False,False,4142.32,10937.6
