perturbation,detectable,identifiable,jointly_evaluable,separation,spread
"infigratinib|0.5",True,False,False,194.466,873.019
"infigratinib|5.0",True,False,False,98.4829,814.415
"ipatasertib|0.05",True,False,False,-28.8178,306.156
"ipatasertib|0.5",True,False,False,-148.621,129.622
"ipatasertib|5.0",True,False,False,-16.6293,419.443
"iq 1|0.05",True,False,False,116.587,455.496
"iq 1|0.5",True,False,False,-90.2729,213.767
"iq 1|5.0",True,False,False,-90.9487,263.466
"irinotecan|0.05",True,False,False,182.15,683.573
"irinotecan|0.5",False,False,False,377.358,788.965
"irinotecan|5.0",True,False,False,258.106,964.613
"isocorydine|0.05",False,False,False,342.596,1143.58
"isocorydine|0.5",True,False,False,36.5044,615.44
"isocorydine|5.0",True,False,False,371.457,1064.98
"ivabradine|0.05",False,False,False,591.407,2075.7
"ivabradine|0.5",True,False,False,-23.0279,422.004
"ivabradine|5.0",True,False,False,258.673,1640.66
"ivermectin|0.05",True,False,False,-24.1491,321.754
"ivermectin|0.5",True,False,False,116.996,792.166
"ivermectin|5.0",True,False,False,644.42,1356.65
"ixazomib citrate|0.05",True,False,False,923.646,1816.8
"ixazomib citrate|0.5",True,False,False,2475.35,5580.09
"ixazomib citrate|5.0",True,False,False,5343.9,8546.58
"ixazomib|0.05",True,False,False,-11.7834,370.12
"ixazomib|0.5",True,False,False,65.7479,425.423
"ixazomib|5.0",True,False,False,-76.0755,470.64
"l-eflornithine|0.05",True,False,False,-70.3234,130.498
"l-eflornithine|0.5",True,False,False,83.4446,905.061
"l-eflornithine|5.0",True,False,False,66.5012,875.819
"l-thyroxine|0.05",False,False,False,205.773,487.016
"l-thyroxine|0.5",True,False,False,-102.289,200.937
"l-thyroxine|5.0",True,False,False,158.637,741.511
"lactate|0.05",True,False,False,405.837,1591.51
"lactate|0.5",True,False,False,356.219,733.24
"lactate|5.0",True,False,False,313.734,1692.36
"lapatinib ditosylate|0.05",True,False,False,108.533,842.094
"lapatinib ditosylate|0.5",True,False,False,1359.18,2056.61
"lapatinib ditosylate|5.0",True,False,False,32.9036,530.141
"larotrectinib sulfate|0.05",False,False,False,577.424,1300.65
"larotrectinib sulfate|0.5",True,False,False,510.322,1759.21
"larotrectinib sulfate|5.0",True,False,False,350.614,1416.99
"larotrectinib|0.05",True,False,False,444.055,1978.28
"larotrectinib|0.5",True,False,False,126.119,618.289
"larotrectinib|5.0",True,False,False,388.074,488.824
"lb-100|0.05",True,False,False,220.525,548.251
"lb-100|0.5",True,False,False,253.007,1059.46
"lb-100|5.0",True,False,False,13.9638,566.991
"lenalidomide|0.05",True,False,False,30.1578,247.772
"lenalidomide|0.5",True,False,False,-9.54721,777.274
"lenalidomide|5.0",True,False,False,-44.3934,209.266
"levobupivacaine|0.05",True,False,False,198.057,920.187
"levobupivacaine|0.5",True,False,False,104.32,748.861
"levobupivacaine|5.0",True,False,False,121.624,700.367
"lidocaine|0.05",True,False,False,-124.333,195.247
"lidocaine|0.5",True,False,False,-167.18,145.975
"lidocaine|5.0",True,False,False,28.8328,229.336
"ligustrazine|0.05",True,False,False,43.5776,370.71
"ligustrazine|0.5",True,False,False,195.946,1081.49
"ligustrazine|5.0",False,False,False,321.021,877.873
"lipoic acid|0.05",True,False,False,86.0253,555.296
"lipoic acid|0.5",True,False,False,4.88751,385.76
"lipoic acid|5.0",True,False,False,549.625,2880.34
"lji308|0.05",True,False,False,-29.1373,300.7
"lji308|0.5",True,False,False,-15.6131,317.774
"lji308|5.0",True,False,False,-170.076,111.902
"lonafarnib|0.05",True,False,False,-75.408,128.198
"lonafarnib|0.5",True,False,False,475.925,1236.53
"lonafarnib|5.0",True,False,False,-79.3597,296.543
"loperamide|0.05",True,False,False,897.225,2064.74
"loperamide|0.5",True,False,False,134.666,468.334
"loperamide|5.0",True,False,False,221.942,685.425
"lopinavir|0.05",True,False,False,883.228,2143.8
"lopinavir|0.5",True,False,False,457.701,1307.97
"lopinavir|5.0",True,False,False,1584.47,2545.82
"lucanthone|0.05",True,False,False,409.777,1698.81
"lucanthone|0.5",False,False,False,340.11,742.932
"lucanthone|5.0",True,False,False,263.994,829.805
"lumateperone|0.05",True,False,False,8.516,589.351
"lumateperone|0.5",True,False,False,37.2046,240.756
"lumateperone|5.0",True,False,False,500.853,1359.62
"ly-2584702|0.05",True,False,False,31.3456,667.134
"ly-2584702|0.5",True,False,False,7.22633,484.327
"ly-2584702|5.0",True,False,False,-100.024,201.071
"ly2090314|0.05",True,False,False,51.6073,624.463
"ly2090314|0.5",False,False,False,252.885,954.726
"ly2090314|5.0",True,False,False,85.3461,670.58
"macitentan|0.05",True,False,False,7.54825,395.392
"macitentan|0.5",True,False,False,170.51,607.384
"macitentan|5.0",True,False,False,15.9929,560.176
"malotilate|0.05",True,False,False,-56.7231,336.683
"malotilate|0.5",True,False,False,-70.6257,165.197
"malotilate|5.0",True,False,False,-121.154,126.245
"mebendazole|0.05",True,False,False,133.313,845.228
"mebendazole|0.5",True,False,False,296.992,1625.65
"mebendazole|5.0",True,False,False,118.133,1034.56
"medroxyprogesterone acetate|0.05",True,False,False,-58.8918,366.682
"medroxyprogesterone acetate|0.5",True,False,False,-88.7789,403.283
"medroxyprogesterone acetate|5.0",True,False,False,354.651,1696.88
"megestrol|0.05",True,False,False,412.013,1194.03
"megestrol|0.5",True,False,False,52.9992,486.448
"megestrol|5.0",True,False,False,406.809,953.005
"meloxicam|0.05",True,False,False,178.765,655.953
"meloxicam|0.5",True,False,False,277.173,939.638
"meloxicam|5.0",True,False,False,917.379,2237.54
"menadione|0.05",True,False,False,1.62921,692.973
"menadione|0.5",True,False,False,407.693,1272.78
"menadione|5.0",True,False,False,41.1249,405.073
"methotrexate|0.05",True,False,False,113.014,778.875
"methotrexate|0.5",True,False,False,-73.9006,319.435
"methotrexate|5.0",True,False,False,269.205,710.332
"methyl aminolevulinate|0.05",True,False,False,204.957,768.567
"methyl aminolevulinate|0.5",True,False,False,530.981,1525.84
"methyl aminolevulinate|5.0",False,False,False,850.74,2367.14
"methylprednisolone succinate|0.05",True,False,False,75.5865,506.402
"methylprednisolone succinate|0.5",True,False,False,-35.5693,361.399
"methylprednisolone succinate|5.0",True,False,False,-48.0531,290.445
"methylthiouracil|0.05",True,False,False,194.203,404.773
"methylthiouracil|0.5",True,False,False,35.2106,828.127
"methylthiouracil|5.0",True,False,False,383.459,1209
"mifepristone|0.05",True,False,False,-27.7429,261.653
"mifepristone|0.5",True,False,False,71.6528,589.881
"mifepristone|5.0",False,False,False,182.288,634.479
"minodronic acid|0.05",True,False,False,1160.3,1562.89
"minodronic acid|0.5",True,False,False,697.033,3026.58
"minodronic acid|5.0",True,False,False,-32.3547,297.894
"mitoxantrone|0.05",True,False,False,618.39,1838.87
"mitoxantrone|0.5",True,False,False,108.132,430.406
"mitoxantrone|5.0",True,False,False,167.979,416.398
"mk-3903|0.05",True,False,False,181.649,1187.01
"mk-3903|0.5",True,False,False,242.662,851.962
"mk-3903|5.0",True,False,False,-94.0426,140.92
"mk-8353|0.05",True,False,False,70.0804,561.253
"mk-8353|0.5",True,False,False,1000.7,3410.08
"mk-8353|5.0",True,False,False,-132.783,132.117
"ml264|0.05",False,False,False,418.178,1365.31
"ml264|0.5",True,False,False,-12.9513,164.533
"ml264|5.0",False,False,False,87.7792,649.587
"monocrotaline|0.05",True,False,False,-121.9,147.275
"monocrotaline|0.5",True,False,False,-14.6347,664.9
"monocrotaline|5.0",True,False,False,78.1666,455.697
"mozavaptan|0.05",True,False,False,-38.3948,412.592
"mozavaptan|0.5",False,False,False,174.209,620.281
"mozavaptan|5.0",False,False,False,63.5469,701.948
"nafamostat|0.05",True,False,False,309.452,913.12
"nafamostat|0.5",True,False,False,24.9003,519.583
"nafamostat|5.0",True,False,False,102.282,679.11
"naproxen|0.05",True,False,False,159.306,931.799
"naproxen|0.5",True,False,False,56.3497,871.292
"naproxen|5.0",False,False,False,306.049,890.53
"neratinib|0.05",True,False,False,24.3683,359.868
"neratinib|0.5",True,False,False,-86.6024,124.408
"neratinib|5.0",True,False,False,204.176,646.513
"nevirapine|0.05",True,False,False,125.166,753.002
"nevirapine|0.5",True,False,False,39.601,657.496
"nevirapine|5.0",True,False,False,210.426,1218.35
"ng25|0.05",True,False,False,173.821,1330.48
"ng25|0.5",True,False,False,386.07,578.167
"ng25|5.0",True,False,False,1.94634,204.345
"niclosamide|0.05",True,False,False,-104.549,214.505
"niclosamide|0.5",True,False,False,267.425,786.744
"niclosamide|5.0",True,False,False,256.891,473.159
"nimesulide|0.05",True,False,False,144.148,826.882
"nimesulide|0.5",True,False,False,196.227,667.404
"nimesulide|5.0",True,False,False,-31.1738,238.335
"norepinephrine|0.05",True,False,False,2.28366,389.097
"norepinephrine|0.5",True,False,False,-124.953,318.777
"norepinephrine|5.0",True,False,False,67.4117,554.032
"nvp-bhg712|0.05",True,False,False,408.721,1294.21
"nvp-bhg712|0.5",True,False,False,-23.9058,482.53
"nvp-bhg712|5.0",True,False,False,-74.5378,189.867
"olanzapine|0.05",True,False,False,126.062,448.907
"olanzapine|0.5",True,False,False,25.6566,504.336
"olanzapine|5.0",True,False,False,142.132,831.065
"olaparib|0.05",True,False,False,2042.03,3180.44
"olaparib|0.5",True,False,False,1195.57,1585.26
"olaparib|5.0",True,False,False,188.945,1290.58
"oleic acid|0.05",True,False,False,106.014,501.828
"oleic acid|0.5",True,False,False,496.478,1850.94
"oleic acid|5.0",True,False,False,-141.197,161.646
"omeprazole|0.05",False,False,False,228.345,494.969
"omeprazole|0.5",True,False,False,247.799,1428.58
"omeprazole|5.0",True,False,False,94.9779,441.909
"orlistat|0.05",True,False,False,227.26,707.311
"orlistat|0.5",True,False,False,306.482,1143.85
"orlistat|5.0",False,False,False,77.9021,606.448
"ornidazole|0.05",True,False,False,344.903,1275.92
"ornidazole|0.5",False,False,False,121.948,728.094
"ornidazole|5.0",True,False,False,98.2476,825.219
"osimertinib|0.05",True,False,False,190.696,638.309
"osimertinib|0.5",True,False,False,112.637,713.572
"osimertinib|5.0",True,False,False,593.063,2238.61
"ots514|0.05",True,False,False,130.198,352.297
"ots514|0.5",False,False,False,234.037,1172.05
"ots514|5.0",True,False,False,-146.574,181.849
"ouabain|0.05",True,False,False,1132.83,2256.02
"ouabain|0.5",True,False,False,762.074,975.453
"ouabain|5.0",True,False,False,1461.39,1736.26
"oxaliplatin|0.05",True,False,False,82.9766,582.444
"oxaliplatin|0.5",True,False,False,438.805,1577.2
"oxaliplatin|5.0",True,False,False,52.7985,733.851
"oxaprozin|0.05",True,False,False,19.771,406.1
"oxaprozin|0.5",True,False,False,-28.551,471.221
"oxaprozin|5.0",True,False,False,14.1934,464.192
"paclitaxel|0.05",True,False,False,384.589,835.347
"paclitaxel|0.5",True,False,False,284.16,814.941
"paclitaxel|5.0",True,False,False,967.359,3805.52
"palbociclib|0.05",True,False,False,114.192,716.502
"palbociclib|0.5",True,False,False,596.522,1382.59
"palbociclib|5.0",True,False,False,14.81,410.361
"palmatine|0.05",True,False,False,91.3162,764.874
"palmatine|0.5",True,False,False,-78.8134,532.559
"palmatine|5.0",True,False,False,45.6536,459.444
"panobinostat|0.05",True,False,False,1364.33,3226.76
"panobinostat|0.5",True,False,False,1075.51,1511.46
"panobinostat|5.0",True,True,True,5374.63,4372.48
"pasireotide|0.05",True,False,False,421.056,1600.08
"pasireotide|0.5",True,False,False,0.904887,446.485
"pasireotide|5.0",False,False,False,324.069,758.186
"pemetrexed|0.05",True,False,False,118.965,857.687
"pemetrexed|0.5",True,False,False,579.256,2725.02
"pemetrexed|5.0",False,False,False,54.4581,599.384
"pemigatinib|0.05",True,False,False,1.29318,355.721
"pemigatinib|5.0",True,False,False,107.442,553.404
"penfluridol|0.05",True,False,False,286.252,876.35
"penfluridol|0.5",True,False,False,849.918,3170.7
"penfluridol|5.0",True,False,False,279.297,1276.15
"pentagastrin|0.05",True,False,False,352.71,1616.27
"pentagastrin|0.5",True,False,False,-69.3614,342.073
"pentagastrin|5.0",True,False,False,762.434,1536.34
"pentamidine|0.05",True,False,False,149.113,356.081
"pentamidine|0.5",True,False,False,-51.6774,304.597
"pentamidine|5.0",True,False,False,364.56,971.954
"pentoxifylline|0.05",True,False,False,72.4352,666.847
"pentoxifylline|0.5",True,False,False,131.649,792.134
"pentoxifylline|5.0",True,False,False,114.697,596.779
"peretinoin|0.05",True,False,False,266.638,1077.51
"peretinoin|0.5",True,False,False,1781.99,1909.9
"peretinoin|5.0",True,False,False,1017.44,2461.66
"perindopril|0.05",True,False,False,183.461,911.601
"perindopril|0.5",True,False,False,597.935,3091.46
"perindopril|5.0",True,False,False,482.841,848.963
"pexidartinib|0.05",False,False,False,36.7752,541.933
"pexidartinib|0.5",False,False,False,126.173,490.702
"pexidartinib|5.0",True,False,False,220.563,689.309
"pf-06260933|0.05",True,False,False,443.232,1715.32
"pf-06260933|0.5",False,False,False,349.187,843.25
"pf-06260933|5.0",True,False,False,169.337,795.152
"ph-797804|0.05",True,False,False,113.053,481.166
"ph-797804|0.5",True,False,False,-136.523,192.023
"ph-797804|5.0",True,False,False,134.855,260.682
"phenylephrine|0.05",True,False,False,16.3339,469.284
"phenylephrine|0.5",True,False,False,411.563,2935.78
"phenylephrine|5.0",True,False,False,167.272,616.948
"phenytoin|0.05",True,False,False,46.022,531.937
"phenytoin|0.5",True,False,False,527.755,1679.19
"phenytoin|5.0",False,False,False,93.8239,646.223
"pimitespib|0.05",True,False,False,244.557,1683.48
"pimitespib|0.5",True,False,False,3.34005,297.576
"pimitespib|5.0",True,False,False,-189.681,63.5574
"pimozide|0.05",True,False,False,138.635,456.03
"pimozide|0.5",True,False,False,-19.505,403.297
"pimozide|5.0",False,False,False,-0.716742,330.174
"pioglitazone|0.05",False,False,False,282.836,1686.44
"pioglitazone|0.5",True,False,False,200.984,1622.04
"pioglitazone|5.0",True,False,False,371.979,772.128
"piroxicam|0.05",True,False,False,757.212,2078.17
"piroxicam|0.5",True,False,False,402.067,667.259
"piroxicam|5.0",True,False,False,1627.34,2853.83
"pitavastatin|0.05",True,False,False,18.9028,510.726
"pitavastatin|0.5",True,False,False,2379.24,4085.71
"pitavastatin|5.0",True,True,True,1992.84,1922.36
"plicamycin|0.05",True,False,False,183.44,1073.57
"plicamycin|0.5",True,False,False,28.8831,487.67
"plicamycin|5.0",True,False,False,196.035,679.998
"ponatinib|0.05",False,False,False,272.299,743.793
"ponatinib|0.5",True,False,False,258.652,1128.89
"ponatinib|5.0",True,False,False,473.71,1263.33
"posaconazole|0.05",True,False,False,57.9964,440.409
"posaconazole|0.5",True,False,False,330.969,2272.7
"posaconazole|5.0",False,False,False,414.13,1783.15
"pralsetinib|0.05",True,False,False,381.403,1299.35
"pralsetinib|0.5",False,False,False,575.974,1066.31
"pralsetinib|5.0",True,False,False,-109.726,151.155
"pravastatin|0.05",True,False,False,-75.806,293.116
"pravastatin|0.5",False,False,False,168.471,387.165
"pravastatin|5.0",True,False,False,53.4811,536.988
"procainamide|0.05",False,False,False,248.143,655.341
"procainamide|0.5",True,False,False,482.614,1424.95
"procainamide|5.0",True,False,False,453.479,1678.04
"proglumide|0.05",False,False,False,194.188,1251.63
"proglumide|0.5",False,False,False,97.6222,536.219
"proglumide|5.0",True,False,False,342.574,956.642
"pyridoxine|0.05",True,False,False,464.582,1475.79
"pyridoxine|0.5",True,False,False,167.741,849.942
"pyridoxine|5.0",True,False,False,379.571,1080.64
"quinestrol|0.05",True,False,False,375.188,1787.19
"quinestrol|0.5",True,False,False,-3.73902,638.22
"quinestrol|5.0",True,False,False,144.788,674.8
"quinidine|0.05",True,False,False,-42.1068,323.566
"quinidine|0.5",True,False,False,171.923,599.125
"quinidine|5.0",True,False,False,36.2381,421.13
"radotinib|0.05",True,False,False,27.9594,563.807
"radotinib|0.5",True,False,False,131.921,923.554
"radotinib|5.0",True,False,False,221.334,783.809
"ralimetinib dimesylate|0.05",False,False,False,405.389,838.837
"ralimetinib dimesylate|0.5",True,False,False,11.7523,410.687
"ralimetinib dimesylate|5.0",True,False,False,-56.3911,389.937
"raltitrexed|0.05",False,False,False,141.762,629.909
"raltitrexed|0.5",True,False,False,353.426,1990.96
"raltitrexed|5.0",False,False,False,349.658,734.303
"ranolazine|0.05",False,False,False,296.085,1053.79
"ranolazine|0.5",True,False,False,87.7767,437.287
"ranolazine|5.0",False,False,False,290.995,838.382
"rapamycin|0.05",True,False,False,215.747,866.979
"rapamycin|0.5",True,False,False,-24.116,581.19
"rapamycin|5.0",True,False,False,263.331,907.19
"regorafenib|0.05",True,False,False,241.356,726.325
"regorafenib|0.5",True,False,False,40.9415,317.034
"regorafenib|5.0",True,False,False,-61.3854,441.172
"relugolix|0.05",False,False,False,533.595,1718.78
"relugolix|0.5",True,False,False,18.2081,566.51
"relugolix|5.0",True,False,False,606.915,1819.7
"resveratrol|0.05",True,False,False,22.4584,524.446
"resveratrol|0.5",True,False,False,61.8303,606.131
"resveratrol|5.0",True,False,False,120.202,734.987
"retinoic acid|0.05",True,False,False,477.36,1787.81
"retinoic acid|0.5",True,False,False,-25.9096,248.974
"retinoic acid|5.0",True,False,False,137.838,939.878
"ribociclib|0.05",False,False,False,323.773,1258.59
"ribociclib|0.5",True,False,False,183.629,865.498
"ribociclib|5.0",True,False,False,306.645,1491.19
"rifaximin|0.05",True,False,False,-38.4413,286.785
"rifaximin|0.5",False,False,False,241.071,713.767
"rifaximin|5.0",True,False,False,56.7025,748.832
"riluzole hydrochloride|0.05",True,False,False,720.111,2384.35
"riluzole hydrochloride|0.5",True,False,False,-55.217,242.221
"riluzole hydrochloride|5.0",False,False,False,179.211,877.34
"rimonabant|0.05",True,False,False,170.735,1346.75
"rimonabant|0.5",True,False,False,306.975,1407.68
"rimonabant|5.0",True,False,False,234.345,663.102
"ritonavir|0.05",True,False,False,188.283,1128.91
"ritonavir|0.5",True,False,False,-74.2819,359.86
"ritonavir|5.0",True,False,False,125.677,1037.26
"rmc-6236|0.05",True,False,False,561.012,1124.34
"rmc-6236|0.5",True,False,False,118.52,544.431
"rmc-6236|5.0",True,False,False,97.0021,374.444
"ropivacaine|0.05",True,False,False,-58.4518,351.807
"ropivacaine|0.5",True,False,False,-49.7169,725.342
"ropivacaine|5.0",True,False,False,69.888,395.517
"rosiglitazone|0.05",True,False,False,68.9941,504.543
"rosiglitazone|0.5",True,False,False,82.6026,467.336
"rosiglitazone|5.0",True,False,False,-49.1862,443.3
"roxadustat|0.05",True,False,False,-106.557,274.011
"roxadustat|0.5",True,False,False,133.953,1272.72
"roxadustat|5.0",False,False,False,316.111,1065.61
"rucaparib|0.05",True,False,False,217.172,1208.83
"rucaparib|0.5",True,False,False,32.2313,378.875
"rucaparib|5.0",True,False,False,266.343,1573.14
"rutin|0.05",True,False,False,58.6729,378.067
"rutin|0.5",True,False,False,122.878,781.543
"rutin|5.0",False,False,False,374.164,899.673
"s-adenosyl-l-methionine|0.05",True,False,False,351.293,1432.41
"s-adenosyl-l-methionine|0.5",True,False,False,476.962,746.54
"s-adenosyl-l-methionine|5.0",True,False,False,622.685,1420.18
"sacubitril/valsartan|0.05",True,False,False,-93.6981,262.644
"sacubitril/valsartan|0.5",True,False,False,520.602,2565.69
"sacubitril/valsartan|5.0",True,False,False,473.385,2337.19
"salicylic acid|0.05",False,False,False,-8.73695,384.285
"salicylic acid|0.5",True,False,False,73.9406,798.163
"salicylic acid|5.0",True,False,False,236.901,428.192
"sapanisertib|0.05",True,False,False,39.9948,448.896
"sapanisertib|0.5",True,False,False,-8.21993,519.535
"sapanisertib|5.0",True,False,False,362.973,1599.86
"saquinavir|0.05",True,False,False,-75.5865,377.068
"saquinavir|0.5",True,False,False,-130.251,231.267
"saquinavir|5.0",True,False,False,43.225,584.438
"sbi-0640756|0.05",True,False,False,594.569,1837.3
"sbi-0640756|5.0",True,False,False,-78.9221,187.914
"selinexor|0.05",True,False,False,509.34,1490.03
"selinexor|0.5",True,False,False,24.6915,370.772
"selinexor|5.0",True,False,False,213.698,994.741
"sildenafil|0.05",True,False,False,198.624,844.56
"sildenafil|0.5",True,False,False,487.07,896.09
"sildenafil|5.0",True,False,False,147.146,937.629
"silodosin|0.05",True,False,False,92.5308,641.424
"silodosin|0.5",False,False,False,181.01,778.023
"silodosin|5.0",True,False,False,64.2439,488.905
"simotinib|0.05",True,False,False,-94.8057,145.293
"simotinib|0.5",True,False,False,136.296,397.247
"simotinib|5.0",True,False,False,3.68785,568.801
"sinomenine|0.05",True,False,False,121.457,473.627
"sinomenine|0.5",True,False,False,-79.9527,107.447
"sinomenine|5.0",True,False,False,388.091,1300.49
"sivelestat|0.05",True,False,False,1.55824,527.118
"sivelestat|0.5",True,False,False,-2.99659,255.678
"sivelestat|5.0",True,False,False,166.725,1015.39
"sodium salicylate|0.05",True,False,False,298.873,782.668
"sodium salicylate|0.5",True,False,False,117.439,945.786
"sodium salicylate|5.0",True,False,False,36.8209,318.793
"sonidegib|0.05",True,False,False,181.699,745.271
"sonidegib|0.5",True,False,False,-122.082,95.1526
"sonidegib|5.0",True,False,False,-142.848,196.548
"sulfatinib|0.05",True,False,False,140.06,600.665
"sulfatinib|0.5",True,False,False,246.199,743.791
"sulfatinib|5.0",True,False,False,-18.4904,326.907
"sulfisoxazole|0.05",False,False,False,174.788,858.754
"sulfisoxazole|0.5",True,False,False,180.68,697.737
"sulfisoxazole|5.0",False,False,False,-25.1511,186.748
"sunitinib|0.05",True,False,False,1406.67,2233.18
"sunitinib|0.5",True,False,False,68.5579,674.235
"sunitinib|5.0",True,False,False,75.7441,736.544
"tadalafil|0.05",True,False,False,-46.3087,230.086
"tadalafil|0.5",True,False,False,265.004,1011.71
"tadalafil|5.0",False,False,False,303.115,1521.06
"tak-733|0.05",False,False,False,65.8619,636.523
"tak-733|0.5",False,False,False,529.194,1364.04
"tak-733|5.0",True,False,False,256.177,2223.45
"tak-901|0.05",True,False,False,808.949,1988.31
"tak-901|0.5",True,False,False,-47.6617,271.353
"tak-901|5.0",True,True,True,1446.22,764.356
"talc|0.05",True,False,False,729.275,3798.21
"talc|0.5",True,False,False,148.273,503.673
"talc|5.0",False,False,False,569.142,2191.32
"tazarotene|0.05",True,False,False,764.678,1795.53
"tazarotene|0.5",True,False,False,285.358,884.984
"tazarotene|5.0",True,False,False,1693.26,3462.1
"temsirolimus|0.05",True,False,False,130.632,542.123
"temsirolimus|0.5",True,False,False,49.9598,171.851
"temsirolimus|5.0",True,False,False,273.833,833.829
"temuterkib|0.05",True,False,False,435.488,1241.65
"temuterkib|0.5",True,False,False,-76.5089,146.429
"temuterkib|5.0",True,False,False,71.5562,645.66
"terfenadine|0.05",True,False,False,56.0858,319.518
"terfenadine|0.5",True,False,False,-2.16107,339.701
"terfenadine|5.0",False,False,False,257.315,1174.48
"tetracycline|0.05",True,False,False,161.506,437.196
"tetracycline|0.5",True,False,False,4.17298,407.338
"tetracycline|5.0",False,False,False,198.979,600.246
"thymol|0.05",True,False,False,58.155,503.068
"thymol|0.5",True,False,False,-134.224,161.758
"thymol|5.0",True,False,False,495.409,3104.54
"thymopentin|0.05",True,False,False,55.9483,357.339
"thymopentin|0.5",True,False,False,438.584,496.955
"thymopentin|5.0",True,False,False,502.871,1011.15
"tirabrutinib|0.05",True,False,False,240.78,1258.26
"tirabrutinib|0.5",True,False,False,230.758,946.199
"tirabrutinib|5.0",True,False,False,113.969,843.042
"tofacitinib|0.05",True,False,False,138.227,612.495
"tofacitinib|0.5",True,False,False,-94.8545,258.355
"tofacitinib|5.0",True,False,False,5.0397,329.926
"tolcapone|0.05",True,False,False,290.445,1623.77
"tolcapone|0.5",True,False,False,-91.5265,190.82
"tolcapone|5.0",True,False,False,155.245,911.91
"tolmetin|0.05",True,False,False,-54.017,172.279
"tolmetin|0.5",True,False,False,704.349,1991.56
"tolmetin|5.0",False,False,False,30.3968,433.486
"tomivosertib|0.05",False,False,False,226.482,875.095
"tomivosertib|0.5",True,False,False,-0.0576609,519.057
"tomivosertib|5.0",True,False,False,1.06058,295.753
"topotecan|0.05",False,False,False,490.916,1728.17
"topotecan|0.5",True,False,False,115.269,403.375
"topotecan|5.0",True,False,False,251.286,1315.25
"torkinib|0.05",True,False,False,188.065,874.19
"torkinib|0.5",False,False,False,443.118,1373.1
"torkinib|5.0",True,False,False,-32.8767,633.969
"trametinib|0.05",True,False,False,495.921,2034.54
"trametinib|0.5",False,False,False,537.848,1390.13
"trametinib|5.0",True,False,False,69.8738,453.825
"tranilast|0.05",True,False,False,42.9772,329.933
"tranilast|0.5",True,False,False,538.996,1978.97
"tranilast|5.0",True,False,False,295.737,860.383
"triamcinolone|0.05",True,False,False,15.2939,361.665
"triamcinolone|0.5",True,False,False,10.1657,391.154
"triamcinolone|5.0",True,False,False,177.733,719.21
"triclosan|0.05",True,False,False,-65.5428,262.217
"triclosan|0.5",True,False,False,-64.3265,382.595
"triclosan|5.0",True,False,False,57.5153,471.071
"trifluridine|0.05",True,False,False,122.963,830.054
"trifluridine|0.5",True,False,False,39.6788,491.502
"trifluridine|5.0",True,False,False,81.2214,957.973
"trimetrexate|0.05",True,False,False,77.2731,722.823
"trimetrexate|0.5",True,False,False,-137.017,124.424
"trimetrexate|5.0",True,False,False,80.0572,772.379
"tubulin inhibitor 6|0.05",True,False,False,180.945,888.166
"tubulin inhibitor 6|0.5",True,False,False,222.171,1135.52
"tubulin inhibitor 6|5.0",True,False,False,-58.5519,369.721
"tucatinib|0.05",True,False,False,491.999,1918.67
"tucatinib|0.5",True,False,False,1127.93,1391.08
"tucatinib|5.0",True,False,False,364.373,1088.95
"tucidinostat|0.05",True,False,False,114.559,457.27
"tucidinostat|0.5",True,False,False,-48.3436,529.403
"tucidinostat|5.0",True,False,False,487.849,2286.56
"ulk-101|0.05",True,False,False,8.13149,432.231
"ulk-101|0.5",True,False,False,74.1464,608.429
"ulk-101|5.0",True,False,False,-6.79607,280.138
"uridine|0.05",False,False,False,467.914,1333.48
"uridine|0.5",True,False,False,259.517,845.312
"uridine|5.0",False,False,False,235.187,843.387
"valdecoxib|0.05",True,False,False,265.574,720.457
"valdecoxib|0.5",True,False,False,83.0774,233.338
"valdecoxib|5.0",True,False,False,280.615,1283.07
"vandetanib|0.05",True,False,False,190.282,855.217
"vandetanib|0.5",True,False,False,146.78,866.327
"vandetanib|5.0",True,False,False,205.035,525.984
"vemurafenib|0.05",True,False,False,292.438,858.513
"vemurafenib|0.5",True,False,False,681.813,1442.37
"vemurafenib|5.0",True,False,False,149.383,628.011
"venetoclax|0.05",True,False,False,588.446,1180.3
"venetoclax|0.5",True,False,False,601.649,1474.34
"venetoclax|5.0",True,False,False,-93.426,260.744
"verapamil|0.05",True,False,False,119.521,436.428
"verapamil|0.5",True,False,False,262.598,791.941
"verapamil|5.0",False,False,False,270.673,1446.35
"verteporfin|0.05",True,False,False,77.5017,463.894
"verteporfin|0.5",True,False,False,220.894,575.973
"verteporfin|5.0",True,False,False,407.608,512.646
"vilanterol|0.05",True,False,False,311.16,1408.15
"vilanterol|0.5",True,False,False,-57.2206,250.451
"vilanterol|5.0",False,False,False,383.626,1261.09
"vinblastine|0.05",True,False,False,82.813,355.427
"vinblastine|0.5",True,False,False,5.31427,447.187
"vinblastine|5.0",True,False,False,247.078,412.32
"vincristine|0.05",True,False,False,84.4356,342.713
"vincristine|0.5",True,False,False,-123.855,128.638
"vincristine|5.0",True,False,False,-130.083,245.195
"vismodegib|0.05",True,False,False,693.447,2896.09
"vismodegib|0.5",True,False,False,146.262,734.261
"vismodegib|5.0",True,False,False,593.55,1098.91
"vitamin k4|0.05",True,False,False,89.9459,387.42
"vitamin k4|0.5",True,False,False,420.839,1115.33
"vitamin k4|5.0",True,False,False,408.913,2402.37
