perturbation,detectable,identifiable,jointly_evaluable,separation,spread
"EEF1AKMT1",False,False,False,-1397.25,10843.1
"EEF2",False,False,False,-235.352,9026.79
"EFCAB11",False,False,False,129.687,8519.89
"EIF2AK3",False,False,False,-1238.55,9324.69
"EIF3D",False,False,False,5400.2,11490.2
"EIF4A2",False,False,False,-1633.4,9003.64
"ELAPOR1",False,False,False,7191.35,27884.4
"ELOF1",False,False,False,1804.61,9552.2
"ELOVL1",False,False,False,412.312,14002.1
"ELP6",False,False,False,6131.39,10737.8
"ELSPBP1",False,False,False,704.664,13357
"EMP3",False,False,False,1117.71,20011.2
"ENO2",False,False,False,3935.52,18765.7
"ENPP6",False,False,False,3743.29,13229.1
"ENSA",False,False,False,-153.545,11737.5
"ENTREP3",False,False,False,188.427,7064.12
"EPB41L1",False,False,False,-676.468,5245.52
"EPB41L4A",False,False,False,3663.14,25672.9
"EPHA7",False,False,False,-828.57,7845.93
"EPM2AIP1",False,False,False,-830.872,8122.24
"EPN3",False,False,False,2161.24,9979.26
"EPPIN",False,False,False,215.384,13039.1
"EPS8L1",False,False,False,398.059,11339.1
"EPS8L3",False,False,False,-967.844,9403.06
"ERH",False,False,False,-4.77937,5937.05
"ERI3",False,False,False,-22.7436,10400.6
"ERICH6",False,False,False,39.8222,11087.6
"ERP27",False,False,False,3091.42,16268.3
"ERVW-1",False,False,False,2315.57,13331.2
"ESPNL",False,False,False,-295.402,9092.13
"ETFB",False,False,False,-772.124,9050.07
"ETHE1",False,False,False,-1268.94,8345.37
"ETS2",False,False,False,1022.23,11638.4
"ETV1",False,False,False,-1706.29,6082.4
"ETV7",False,False,False,2771.66,6956.52
"EVC2",False,False,False,1685.83,11975.4
"EXD1",False,False,False,1201,11008.9
"EXO1",False,False,False,-1250.1,5599.58
"EXOSC10",False,False,False,4823.5,17474.4
"EXT2",False,False,False,-965.571,6484.55
"EYA1",False,False,False,868.032,9746.85
"F11",False,False,False,-702.312,4168.35
"F5",False,False,False,-1710.68,8073.57
"F9",False,False,False,6307.56,32609.5
"FAAH2",False,False,False,1659.03,21806.7
"FAM107B",False,False,False,-351.903,7649.4
"FAM117A",False,False,False,-1315.57,6178.69
"FAM131B",False,False,False,-903.73,14335.2
"FAM171A1",False,False,False,-536.94,7486.94
"FAM184A",False,False,False,-2802.91,5528.85
"FAM217A",False,False,False,2161.08,11709.4
"FAM228A",False,False,False,365.444,11665.3
"FAM24A",False,False,False,-294.423,9075.98
"FAM25EP",False,False,False,1374.2,14295
"FAM50B",False,False,False,-1478.33,3907.95
"FAM76B",False,False,False,-471.258,8564.67
"FAM98C",False,False,False,-2190.09,7561.21
"FANCF",False,False,False,102.743,8267.2
"FANCM",False,False,False,-791.922,12764.9
"FAR2",False,False,False,4928.77,27111.9
"FAT1",False,False,False,-3099.59,4474.94
"FAT3",False,False,False,1096.75,10932.1
"FBXL5",False,False,False,-443.974,10474.2
"FBXO44",False,False,False,-1935.77,6572.66
"FBXO45",False,False,False,-1088.38,8338.33
"FCGRT",False,False,False,1920.97,7772.66
"FCN2",False,False,False,-791.289,10272.6
"FCRL2",False,False,False,1565.99,11708.5
"FEM1C",False,False,False,-1305.62,9379.47
"FER",False,False,False,584.553,8321.26
"FER1L6",False,False,False,-2305.61,6331.58
"FERMT1",False,False,False,1348.13,23362.4
"FEZ1",False,False,False,-935.03,6571.61
"FFAR4",False,False,False,-2402.5,7385.01
"FGD3",False,False,False,-84.433,6829.58
"FGD4",False,False,False,-1180.21,9399.47
"FGF11",False,False,False,2583.39,9872.87
"FGF2",False,False,False,3471.56,15934.4
