perturbation,detectable,identifiable,jointly_evaluable,separation,spread
"COL6A1",False,False,False,440.263,2774.87
"COL7A1",True,False,False,238.11,1578.03
"COPG2",False,False,False,-275.061,351.915
"COQ4",True,False,False,29.2665,923.147
"COTL1",True,False,False,-3.12345,1369.45
"COX11",True,False,False,-62.1517,483.525
"COX7A2L",True,False,False,-94.6361,784.308
"CPHXL2",False,False,False,-15.538,452.635
"CPS1",False,False,False,212.743,2038.72
"CR2",False,False,False,-141.806,542.439
"CRB2",False,False,False,373.273,1638.03
"CREB3L4",False,False,False,348.37,2000.57
"CREBBP",False,False,False,25.703,768.192
"CRELD1",False,False,False,-51.6615,912.683
"CRIM1",True,False,False,198.077,1226.21
"CRK",False,False,False,453.728,1561.63
"CRMP1",False,False,False,-48.3489,691.871
"CRX",False,False,False,-104.661,524.054
"CRYGD",False,False,False,180.475,1187.23
"CSDC2",True,False,False,-45.5639,1393.15
"CSNK1G2",False,False,False,-204.6,707.15
"CSRNP2",True,False,False,-103.429,606.343
"CSTB",True,False,False,-52.3332,656.589
"CTAGE1",False,False,False,-245.42,437.513
"CTBP2",True,False,False,-180.519,467.544
"CTDSP1",False,False,False,187.834,1564.46
"CTSB",False,False,False,-37.5212,964.856
"CTSH",True,False,False,116.031,1090.97
"CTSV",True,False,False,112.533,1310.25
"CWF19L1",True,False,False,-8.04717,865.425
"CX3CL1",False,False,False,107.011,1156.59
"CYB561D2",False,False,False,-194.178,898.672
"CYB5R1",False,False,False,-149.073,511.952
"CYB5R3",False,False,False,-118.439,345.696
"CYC1",False,False,False,129.793,869.685
"CYP2U1",True,False,False,0.926521,720.723
"CYRIB",False,False,False,-161.877,834.024
"CYTH2",False,False,False,168.128,1437.92
"CYYR1",False,False,False,32.3789,906.367
"DACH2",True,False,False,-223.272,606.406
"DAGLB",False,False,False,75.1455,953.391
"DBF4B",False,False,False,-67.7873,513.609
"DCP2",True,False,False,77.1151,1128.84
"DDX19B",False,False,False,233.314,1872.19
"DDX25",True,False,False,-150.035,689.71
"DDX3Y",False,False,False,-234.305,378.284
"DDX50",False,False,False,69.0003,1631.79
"DEDD2",False,False,False,287.307,1083.43
"DENND10",True,False,False,-164.135,408.607
"DFFA",False,False,False,-236.266,419.962
"DGCR2",False,False,False,11.0393,855.003
"DGKQ",False,False,False,-4.27495,718.149
"DGUOK",False,False,False,-22.7568,713.698
"DHODH",True,False,False,-42.2579,733.977
"DHTKD1",False,False,False,-188.531,430.797
"DHX32",False,False,False,-195.789,510.465
"DICER1",False,False,False,-143.146,786.426
"DIS3L",True,False,False,-116.829,994.116
"DIS3L2",True,False,False,-133.803,749.363
"DLC1",False,False,False,35.8004,1022.83
"DLX5",False,False,False,-140.544,442.48
"DLX6",False,False,False,-61.4365,855.567
"DMRTB1",False,False,False,13.4064,547.782
"DNAAF3",False,False,False,39.7552,1026.45
"DNAJC21",False,False,False,-110.233,716.231
"DNAJC4",False,False,False,64.8027,599.421
"DNASE1L1",False,False,False,-155.456,868.799
"DNASE2B",False,False,False,63.6337,1030.56
"DNPH1",True,False,False,-156.633,723.113
"DPF1",False,False,False,-41.035,675.103
"DPM3",False,False,False,-201.921,471.59
"DPRX",False,False,False,-179.929,404.967
"DPY19L3",False,False,False,97.1272,940.324
"DPYSL4",False,False,False,-72.8354,744.546
"DSP",False,False,False,-205.005,330.426
"DTD1",False,False,False,87.4768,1340.91
"DUSP14",True,False,False,-149.692,446.275
"DUSP2",False,False,False,372.549,1275.82
"DUSP23",True,False,False,-159.787,567.363
"DUXB",False,False,False,22.1937,819.674
"DVL2",True,False,False,-91.9613,539.67
"DYNC1LI2",False,False,False,219.316,1159.95
"DYNLL2",False,False,False,-206.723,618.144
"DYNLT1",True,False,False,-119.149,735
"EBF3",False,False,False,-184.823,439.816
"EBLN2",False,False,False,76.2537,1661.82
"ECE1",False,False,False,-82.9586,424.268
"ECHDC1",False,False,False,-161.663,378.231
"ECHDC3",True,False,False,-41.8509,696.241
"ECSIT",False,False,False,412.034,2301.35
"EDEM3",False,False,False,-31.6979,792.873
"EEF1A2",False,False,False,272.886,1994.53
"EEF1B2",False,False,False,48.8756,1492.51
"EFNA2",False,False,False,-83.2946,794.569
"EFNB3",True,False,False,-118.772,786.114
"EHBP1L1",True,False,False,-50.4866,1308.76
"EHD1",False,False,False,18.9847,701.084
"EI24",False,False,False,47.4938,837.731
"EIF1AY",False,False,False,159.886,1575.43
"ELK4",False,False,False,-81.9286,479.586
"ELL3",False,False,False,-1.46247,963.521
"EMILIN1",False,False,False,351.715,2385.01
"EML3",False,False,False,-138.458,780.686
"EMP2",False,False,False,-115.529,1612.6
"ENDOG",False,False,False,179.902,2213.28
"ENG",True,False,False,-108.082,801.971
"ENHO",True,False,False,434.93,1552.71
"ENKD1",True,False,False,-123.388,576.474
"ENSG00000170846",True,False,False,608.038,2348.86
"ENTPD8",True,False,False,-80.0543,686.744
"EP300",True,False,False,-11.797,670.176
"EPC1",False,False,False,-32.4976,591.029
"EPHX1",False,False,False,148.696,1413.15
"EPN2",False,False,False,31.7494,1671.85
"EPS8L1",True,False,False,91.006,1436.74
"ERFL",True,False,False,-46.0582,1003.29
"ERG",True,False,False,-10.4723,955.489
"ERLEC1",False,False,False,174.23,1020.62
"ERLIN2",True,False,False,-12.69,1143.88
"ERV3-1",False,False,False,84.687,1087.23
"ESX1",False,False,False,-109.778,650.589
"ETV2",False,False,False,128.869,1254.22
"ETV3L",False,False,False,-125.155,814.487
"ETV6",False,False,False,-12.3113,653.917
"EVX2",False,False,False,-85.3949,288.425
"EXT2",True,False,False,79.8278,1390.55
"EXTL2",True,False,False,37.9081,775.738
"EYA4",True,False,False,-41.1672,532.453
"F2R",True,False,False,-248.978,304.909
"FAAP20",True,False,False,94.7486,1241.79
"FAM110A",True,False,False,245.736,1276.92
"FAM117A",False,False,False,106.602,1108.84
"FAM124A",True,False,False,-139.875,429.051
"FAM131B",False,False,False,-45.39,1149.67
"FAM161A",True,False,False,-204.573,523.693
"FAM162A",True,False,False,765.967,2359.09
"FAM171A1",True,False,False,-6.81427,850.557
"FAM200B",True,False,False,-82.1771,659.199
"FAM20B",False,False,False,334.297,1543.6
"FAM210B",True,False,False,153.737,1394.01
"FAM217B",False,False,False,-104.364,1075.38
"FAM72A",True,False,False,121.788,1102.55
"FAM72D",False,False,False,-135.623,748.373
"FAM76B",False,False,False,3.58183,976.447
"FAM8A1",False,False,False,-122.537,471.325
"FAN1",False,False,False,-179.958,631.897
"FASTK",True,False,False,138.897,1468.54
"FBLIM1",False,False,False,22.5298,1154.55
"FBLN1",False,False,False,58.3686,1137.04
"FBLN2",False,False,False,0.685094,1275.2
"FBXL16",False,False,False,-130.416,554.438
"FBXL6",False,False,False,-90.8194,543.908
"FBXO2",True,False,False,-34.5285,516.415
"FBXO34",False,False,False,-133.04,582.807
"FBXO38",True,False,False,692.962,1431.09
"FBXO45",False,False,False,113.28,1617.5
"FBXO6",True,False,False,-218.738,450.073
"FBXO7",False,False,False,-52.1502,948.975
"FBXW11",False,False,False,-41.6756,861.984
"FBXW4",True,False,False,-255.081,280.69
"FBXW5",False,False,False,-97.2598,523.76
